rbd;program_code;lat;lon;total_capacity;total_admission_seats;integration_student_seats;priority_student_seats;high_selectivity_seats_transitional;high_selectivity_seats_ranking;regular_seats;true_applicants_last_year;calibration_2024_imputed;calibration_2024_imputation_method;program_lottery_population_2024;priority_share_priority_sibling_2024;cum_share_before_priority_sibling_2024;cum_share_through_priority_sibling_2024;priority_share_priority_student_2024;cum_share_before_priority_student_2024;cum_share_through_priority_student_2024;priority_share_priority_parent_civil_servant_2024;cum_share_before_priority_parent_civil_servant_2024;cum_share_through_priority_parent_civil_servant_2024;priority_share_priority_ex_student_2024;cum_share_before_priority_ex_student_2024;cum_share_through_priority_ex_student_2024;priority_share_no_priority_2024;cum_share_before_no_priority_2024;cum_share_through_no_priority_2024
3733;131000000133;-36,61581;-72,11962;32;8;0;0;0;0;8;10;FALSE;observed_2024_program_match;35;0;0;0;0.0285714286;0;0.0285714286;0;0.0285714286;0.0285714286;0.0571428571;0.0285714286;0.0857142857;0.9142857143;0.0857142857;1
3735;131000000133;-36,60485;-72,0975;112;63;0;0;0;0;63;231;FALSE;observed_2024_program_match;413;0.0242130751;0;0.0242130751;0.0217917676;0.0242130751;0.0460048426;0;0.0460048426;0.0460048426;0;0.0460048426;0.0460048426;0.9539951574;0.0460048426;1
3739;151052010113;-36,54931;-72,02658;7;7;0;2;0;0;5;3;FALSE;observed_2024_program_match;12;0;0;0;0.0833333333;0;0.0833333333;0;0.0833333333;0.0833333333;0;0.0833333333;0.0833333333;0.9166666667;0.0833333333;1
3739;151052010123;-36,54931;-72,02658;38;38;0;6;0;0;32;29;FALSE;observed_2024_program_match;64;0.03125;0;0.03125;0.078125;0.03125;0.109375;0;0.109375;0.109375;0;0.109375;0.109375;0.890625;0.109375;1
3739;171072007113;-36,54931;-72,02658;28;28;0;5;0;0;23;27;FALSE;observed_2024_program_match;48;0.0208333333;0;0.0208333333;0.0833333333;0.0208333333;0.1041666667;0;0.1041666667;0.1041666667;0;0.1041666667;0.1041666667;0.8958333333;0.1041666667;1
3739;171072007123;-36,54931;-72,02658;62;59;0;10;0;0;49;41;FALSE;observed_2024_program_match;75;0.0533333333;0;0.0533333333;0.1066666667;0.0533333333;0.16;0;0.16;0.16;0;0.16;0.16;0.84;0.16;1
3742;131000000133;-36,43051;-71,95997;245;237;0;37;0;0;200;74;FALSE;observed_2024_program_match;136;0.1544117647;0;0.1544117647;0.2573529412;0.1544117647;0.4117647059;0;0.4117647059;0.4117647059;0;0.4117647059;0.4117647059;0.5882352941;0.4117647059;1
3795;131000000133;-36,42811;-71,95902;73;0;0;0;0;0;0;77;FALSE;observed_2024_program_match;143;0.013986014;0;0.013986014;0;0.013986014;0.013986014;0;0.013986014;0.013986014;0.013986014;0.013986014;0.027972028;0.972027972;0.027972028;1
3796;131000000133;-36,42379;-71,96342;126;45;0;0;0;13;32;111;FALSE;observed_2024_program_match;190;0.0368421053;0;0.0368421053;0.0315789474;0.0368421053;0.0684210526;0;0.0684210526;0.0684210526;0.0210526316;0.0684210526;0.0894736842;0.9105263158;0.0894736842;1
3797;131000000133;-36,43252;-71,96142;126;40;0;0;0;0;40;139;FALSE;observed_2024_program_match;248;0.0524193548;0;0.0524193548;0.0241935484;0.0524193548;0.0766129032;0;0.0766129032;0.0766129032;0.0161290323;0.0766129032;0.0927419355;0.9072580645;0.0927419355;1
3800;131000000133;-36,39189;-71,83357;40;30;0;0;0;0;30;24;FALSE;observed_2024_program_match;31;0.0322580645;0;0.0322580645;0.1290322581;0.0322580645;0.1612903226;0;0.1612903226;0.1612903226;0;0.1612903226;0.1612903226;0.8387096774;0.1612903226;1
3802;131000000133;-36,283736;-71,814811;70;26;0;0;0;0;26;10;FALSE;observed_2024_program_match;21;0;0;0;0.1428571429;0;0.1428571429;0;0.1428571429;0.1428571429;0.0476190476;0.1428571429;0.1904761905;0.8095238095;0.1904761905;1
3823;131000000133;-36,55625074;-71,54970157;78;26;0;0;0;0;26;16;FALSE;observed_2024_program_match;22;0.0909090909;0;0.0909090909;0.1363636364;0.0909090909;0.2272727273;0;0.2272727273;0.2272727273;0.1818181818;0.2272727273;0.4090909091;0.5909090909;0.4090909091;1
3865;131000000132;-36,63875;-71,99512;172;164;0;26;0;0;138;217;FALSE;observed_2024_program_match;275;0.1381818182;0;0.1381818182;0.0872727273;0.1381818182;0.2254545455;0.0109090909;0.2254545455;0.2363636364;0.0036363636;0.2363636364;0.24;0.76;0.24;1
3871;131000000133;-36,70417;-71,89411;105;101;0;16;0;0;85;102;FALSE;observed_2024_program_match;130;0.1076923077;0;0.1076923077;0.1153846154;0.1076923077;0.2230769231;0.0076923077;0.2230769231;0.2307692308;0;0.2307692308;0.2307692308;0.7692307692;0.2307692308;1
3885;131000000133;-36,70467;-71,89025;70;8;0;0;0;0;8;19;FALSE;observed_2024_program_match;121;0.0330578512;0;0.0330578512;0.0082644628;0.0330578512;0.041322314;0;0.041322314;0.041322314;0.0247933884;0.041322314;0.0661157025;0.9338842975;0.0661157025;1
3886;131000000131;-36,79892;-72,03109;60;27;0;0;0;0;27;6;FALSE;observed_2024_program_match;24;0.1666666667;0;0.1666666667;0.1666666667;0.1666666667;0.3333333333;0;0.3333333333;0.3333333333;0.0416666667;0.3333333333;0.375;0.625;0.375;1
3887;131000000133;-36,88081;-72,09201;78;37;0;0;0;0;37;2;FALSE;observed_2024_program_match;22;0.0454545455;0;0.0454545455;0.2272727273;0.0454545455;0.2727272727;0;0.2727272727;0.2727272727;0;0.2727272727;0.2727272727;0.7272727273;0.2727272727;1
3888;131000000133;-36,84128;-72,10182;30;6;0;0;0;0;6;5;FALSE;observed_2024_program_match;16;0.125;0;0.125;0;0.125;0.125;0;0.125;0.125;0;0.125;0.125;0.875;0.125;1
3907;131000000133;-36,80005;-72,03209;84;9;0;0;0;0;9;13;FALSE;observed_2024_program_match;35;0.0571428571;0;0.0571428571;0.0285714286;0.0571428571;0.0857142857;0;0.0857142857;0.0857142857;0;0.0857142857;0.0857142857;0.9142857143;0.0857142857;1
3909;131000000133;-36,89853;-72,03109;270;252;0;41;0;0;211;218;FALSE;observed_2024_program_match;234;0.1666666667;0;0.1666666667;0.1581196581;0.1666666667;0.3247863248;0.0170940171;0.3247863248;0.3418803419;0;0.3418803419;0.3418803419;0.6581196581;0.3418803419;1
3940;131000000133;-37,124079;-72,010412;156;152;0;24;0;0;128;124;FALSE;observed_2024_program_match;150;0.1733333333;0;0.1733333333;0.1466666667;0.1733333333;0.32;0;0.32;0.32;0;0.32;0.32;0.68;0.32;1
3941;131000000133;-37,13579;-72,18271;45;21;0;0;0;0;21;27;FALSE;observed_2024_program_match;48;0.1041666667;0;0.1041666667;0.0625;0.1041666667;0.1666666667;0;0.1666666667;0.1666666667;0.0625;0.1666666667;0.2291666667;0.7708333333;0.2291666667;1
3960;131000000133;-37,12183;-72,01342;43;4;0;0;0;0;4;55;FALSE;observed_2024_program_match;102;0.0392156863;0;0.0392156863;0;0.0392156863;0.0392156863;0;0.0392156863;0.0392156863;0.0392156863;0.0392156863;0.0784313725;0.9215686275;0.0784313725;1
3961;131000000133;-36,96815;-72,10059;80;80;0;12;0;0;68;57;FALSE;observed_2024_program_match;68;0.2352941176;0;0.2352941176;0.1764705882;0.2352941176;0.4117647059;0;0.4117647059;0.4117647059;0;0.4117647059;0.4117647059;0.5882352941;0.4117647059;1
3976;131000000133;-36,73856;-72,29695;126;91;0;0;0;0;91;84;FALSE;observed_2024_program_match;151;0.0728476821;0;0.0728476821;0.0860927152;0.0728476821;0.1589403974;0;0.1589403974;0.1589403974;0;0.1589403974;0.1589403974;0.8410596026;0.1589403974;1
3977;131000000133;-36,74286;-72,29906;68;22;0;0;0;0;22;21;FALSE;observed_2024_program_match;98;0.0816326531;0;0.0816326531;0.0306122449;0.0816326531;0.112244898;0;0.112244898;0.112244898;0.0510204082;0.112244898;0.1632653061;0.8367346939;0.1632653061;1
3998;131000000133;-36,75097;-72,47503;108;99;0;17;0;0;82;95;FALSE;observed_2024_program_match;141;0.1134751773;0;0.1134751773;0.0992907801;0.1134751773;0.2127659574;0.0070921986;0.2127659574;0.219858156;0;0.219858156;0.219858156;0.780141844;0.219858156;1
4025;131000000133;-36,60559;-72,53903;84;82;0;13;0;0;69;96;FALSE;observed_2024_program_match;106;0.141509434;0;0.141509434;0.1132075472;0.141509434;0.2547169811;0.0094339623;0.2547169811;0.2641509434;0.1226415094;0.2641509434;0.3867924528;0.6132075472;0.3867924528;1
4032;131000000133;-36,527397;-72,429283;37;11;0;0;0;0;11;7;FALSE;observed_2024_program_match;14;0;0;0;0.0714285714;0;0.0714285714;0;0.0714285714;0.0714285714;0.2857142857;0.0714285714;0.3571428571;0.6428571429;0.3571428571;1
4034;131000000133;-36,54648;-72,54641;25;12;0;0;0;0;12;1;FALSE;observed_2024_program_match;4;0;0;0;0.25;0;0.25;0;0.25;0.25;0;0.25;0.25;0.75;0.25;1
4043;131000000131;-36,52682;-72,42904;36;15;0;0;0;0;15;5;FALSE;observed_2024_program_match;9;0.1111111111;0;0.1111111111;0.2222222222;0.1111111111;0.3333333333;0;0.3333333333;0.3333333333;0.1111111111;0.3333333333;0.4444444444;0.5555555556;0.4444444444;1
4049;131000000133;-36,49224;-72,70242;210;200;0;32;0;0;168;157;FALSE;observed_2024_program_match;202;0.1485148515;0;0.1485148515;0.1485148515;0.1485148515;0.297029703;0.0148514851;0.297029703;0.3118811881;0;0.3118811881;0.3118811881;0.6881188119;0.3118811881;1
4052;131000000133;-36,57506;-72,69467;40;15;0;0;0;0;15;27;FALSE;observed_2024_program_match;128;0;0;0;0.015625;0;0.015625;0;0.015625;0.015625;0.0078125;0.015625;0.0234375;0.9765625;0.0234375;1
4084;131000000133;-36,13231;-72,79143;70;40;0;0;0;0;40;54;FALSE;observed_2024_program_match;67;0.0895522388;0;0.0895522388;0.0895522388;0.0895522388;0.1791044776;0.0298507463;0.1791044776;0.2089552239;0;0.2089552239;0.2089552239;0.7910447761;0.2089552239;1
4102;131000000133;-36,28066;-72,54157;180;176;0;27;0;0;149;123;FALSE;observed_2024_program_match;153;0.1568627451;0;0.1568627451;0.1699346405;0.1568627451;0.3267973856;0.0130718954;0.3267973856;0.339869281;0.0065359477;0.339869281;0.3464052288;0.6535947712;0.3464052288;1
4124;131000000133;-36,39784;-72,39937;75;75;0;12;0;0;63;63;FALSE;observed_2024_program_match;65;0.1692307692;0;0.1692307692;0.1692307692;0.1692307692;0.3384615385;0.0153846154;0.3384615385;0.3538461538;0;0.3538461538;0.3538461538;0.6461538462;0.3538461538;1
4140;131000000133;-36,50431;-72,21866;270;49;0;0;0;14;35;160;FALSE;observed_2024_program_match;249;0.0361445783;0;0.0361445783;0.0281124498;0.0361445783;0.0642570281;0;0.0642570281;0.0642570281;0.0321285141;0.0642570281;0.0963855422;0.9036144578;0.0963855422;1
4141;131000000133;-36,54059;-72,08584;42;1;0;0;0;0;1;39;FALSE;observed_2024_program_match;55;0.1454545455;0;0.1454545455;0;0.1454545455;0.1454545455;0;0.1454545455;0.1454545455;0.0909090909;0.1454545455;0.2363636364;0.7636363636;0.2363636364;1
4160;131000000133;-37,46562;-72,36743;105;31;0;0;0;0;31;39;FALSE;observed_2024_program_match;214;0.0514018692;0;0.0514018692;0.0186915888;0.0514018692;0.0700934579;0;0.0700934579;0.0700934579;0.0280373832;0.0700934579;0.0981308411;0.9018691589;0.0981308411;1
4162;131000000133;-37,47264;-72,34623;360;351;0;54;0;0;297;399;FALSE;observed_2024_program_match;847;0.0602125148;0;0.0602125148;0.0613931523;0.0602125148;0.1216056671;0;0.1216056671;0.1216056671;0;0.1216056671;0.1216056671;0.8783943329;0.1216056671;1
4163;131000000133;-37,47288;-72,34406;258;18;0;0;0;0;18;280;FALSE;observed_2024_program_match;778;0.0128534704;0;0.0128534704;0.0025706941;0.0128534704;0.0154241645;0;0.0154241645;0.0154241645;0.001285347;0.0154241645;0.0167095116;0.9832904884;0.0167095116;1
4164;131000000133;-37,47318;-72,35214;352;260;0;1;0;0;259;307;FALSE;observed_2024_program_match;754;0.0305039788;0;0.0305039788;0.0517241379;0.0305039788;0.0822281167;0;0.0822281167;0.0822281167;0.0013262599;0.0822281167;0.0835543767;0.9164456233;0.0835543767;1
4165;131000000133;-37,46981;-72,36473;240;226;0;36;0;0;190;129;FALSE;observed_2024_program_match;362;0.0662983425;0;0.0662983425;0.091160221;0.0662983425;0.1574585635;0;0.1574585635;0.1574585635;0;0.1574585635;0.1574585635;0.8425414365;0.1574585635;1
4166;131000000113;-37,46849;-72,36493;294;274;0;45;0;0;229;202;FALSE;observed_2024_program_match;377;0.0344827586;0;0.0344827586;0.1087533156;0.0344827586;0.1432360743;0;0.1432360743;0.1432360743;0;0.1432360743;0.1432360743;0.8567639257;0.1432360743;1
4190;131000000133;-37,46673;-72,57979;90;36;0;0;0;0;36;17;FALSE;observed_2024_program_match;37;0.027027027;0;0.027027027;0.1351351351;0.027027027;0.1621621622;0;0.1621621622;0.1621621622;0.0540540541;0.1621621622;0.2162162162;0.7837837838;0.2162162162;1
4195;131000000133;-37,56365;-72,17941;70;31;0;0;0;0;31;14;FALSE;observed_2024_program_match;77;0.012987013;0;0.012987013;0.0519480519;0.012987013;0.0649350649;0;0.0649350649;0.0649350649;0.038961039;0.0649350649;0.1038961039;0.8961038961;0.1038961039;1
4262;131000000131;-37,4774;-72,34964;80;39;0;0;0;0;39;35;FALSE;observed_2024_program_match;125;0.024;0;0.024;0.04;0.024;0.064;0;0.064;0.064;0.088;0.064;0.152;0.848;0.152;1
4263;131000000133;-37,46421;-72,33926;90;4;0;0;0;0;4;287;FALSE;observed_2024_program_match;434;0.0322580645;0;0.0322580645;0;0.0322580645;0.0322580645;0;0.0322580645;0.0322580645;0.0069124424;0.0322580645;0.0391705069;0.9608294931;0.0391705069;1
4269;131000000131;-37,47331;-72,35016;70;6;0;0;0;0;6;103;FALSE;observed_2024_program_match;318;0.0125786164;0;0.0125786164;0;0.0125786164;0.0125786164;0.0031446541;0.0125786164;0.0157232704;0.0314465409;0.0157232704;0.0471698113;0.9528301887;0.0471698113;1
4270;131000000133;-37,47689;-72,36259;120;92;0;3;0;0;89;11;FALSE;observed_2024_program_match;54;0.0555555556;0;0.0555555556;0.2407407407;0.0555555556;0.2962962963;0;0.2962962963;0.2962962963;0;0.2962962963;0.2962962963;0.7037037037;0.2962962963;1
4277;131000000133;-37,43249;-72,1848;135;17;0;0;0;0;17;205;FALSE;observed_2024_program_match;397;0.0453400504;0;0.0453400504;0.0050377834;0.0453400504;0.0503778338;0;0.0503778338;0.0503778338;0.0151133501;0.0503778338;0.0654911839;0.9345088161;0.0654911839;1
4287;151053014133;-37,4565;-72,27709;90;86;0;14;0;0;72;116;FALSE;observed_2024_program_match;244;0.0696721311;0;0.0696721311;0.0491803279;0.0696721311;0.118852459;0;0.118852459;0.118852459;0;0.118852459;0.118852459;0.881147541;0.118852459;1
4287;171072007133;-37,4565;-72,27709;135;127;0;21;0;0;106;171;FALSE;observed_2024_program_match;324;0.0432098765;0;0.0432098765;0.0586419753;0.0432098765;0.1018518519;0;0.1018518519;0.1018518519;0;0.1018518519;0.1018518519;0.8981481481;0.1018518519;1
4288;131000000133;-37,08393;-72,436769;150;148;0;23;0;0;125;101;FALSE;observed_2024_program_match;189;0.1164021164;0;0.1164021164;0.1164021164;0.1164021164;0.2328042328;0.0158730159;0.2328042328;0.2486772487;0;0.2486772487;0.2486772487;0.7513227513;0.2486772487;1
4289;131000000133;-37,03413;-72,39736;144;144;0;22;0;0;122;190;FALSE;observed_2024_program_match;298;0.0704697987;0;0.0704697987;0.0704697987;0.0704697987;0.1409395973;0.0067114094;0.1409395973;0.1476510067;0;0.1476510067;0.1476510067;0.8523489933;0.1476510067;1
4292;131000000133;-37,20034;-72,38954;32;6;0;0;0;0;6;18;FALSE;observed_2024_program_match;45;0;0;0;0;0;0;0;0;0;0.0444444444;0;0.0444444444;0.9555555556;0.0444444444;1
4307;131000000333;-37,03065467;-72,39654761;105;14;0;0;0;0;14;64;FALSE;observed_2024_program_match;228;0.0350877193;0;0.0350877193;0.0087719298;0.0350877193;0.0438596491;0;0.0438596491;0.0438596491;0.0833333333;0.0438596491;0.1271929825;0.8728070175;0.1271929825;1
4309;131000000133;-37,24014;-71,94205;120;117;0;18;0;0;99;56;FALSE;observed_2024_program_match;73;0.1506849315;0;0.1506849315;0.2328767123;0.1506849315;0.3835616438;0.0273972603;0.3835616438;0.4109589041;0;0.4109589041;0.4109589041;0.5890410959;0.4109589041;1
4310;131000000133;-37,29021;-71,94597;35;12;0;0;0;0;12;32;FALSE;observed_2024_program_match;71;0.0281690141;0;0.0281690141;0.014084507;0.0281690141;0.0422535211;0;0.0422535211;0.0422535211;0.0281690141;0.0422535211;0.0704225352;0.9295774648;0.0704225352;1
4324;131000000133;-37,327402;-71,669562;70;20;0;0;0;0;20;9;FALSE;observed_2024_program_match;15;0;0;0;0.2;0;0.2;0;0.2;0.2;0;0.2;0.2;0.8;0.2;1
4331;131000000133;-37,4675;-71,98117;66;27;0;0;0;0;27;6;FALSE;observed_2024_program_match;16;0;0;0;0.25;0;0.25;0;0.25;0.25;0;0.25;0.25;0.75;0.25;1
4333;131000000133;-37,40224;-72,01192;42;20;0;0;0;0;20;7;FALSE;observed_2024_program_match;16;0;0;0;0.1875;0;0.1875;0;0.1875;0.1875;0;0.1875;0.1875;0.8125;0.1875;1
4353;131000000133;-37,66568;-72,03308;140;136;0;21;0;0;115;109;FALSE;observed_2024_program_match;152;0.1184210526;0;0.1184210526;0.1315789474;0.1184210526;0.25;0.0131578947;0.25;0.2631578947;0;0.2631578947;0.2631578947;0.7368421053;0.2631578947;1
4382;131000000133;-37,66711;-72,02135;45;2;0;0;0;0;2;36;FALSE;observed_2024_program_match;121;0.0495867769;0;0.0495867769;0;0.0495867769;0.0495867769;0;0.0495867769;0.0495867769;0.0661157025;0.0495867769;0.1157024793;0.8842975207;0.1157024793;1
4392;131000000133;-37,68405;-72,0017;45;2;0;0;0;0;2;14;FALSE;observed_2024_program_match;41;0.0243902439;0;0.0243902439;0;0.0243902439;0.0243902439;0;0.0243902439;0.0243902439;0.0731707317;0.0243902439;0.0975609756;0.9024390244;0.0975609756;1
4404;131000000133;-37,7187189;-72,24667062;215;200;0;33;0;0;167;252;FALSE;observed_2024_program_match;393;0.0788804071;0;0.0788804071;0.0763358779;0.0788804071;0.155216285;0.0050890585;0.155216285;0.1603053435;0.0025445293;0.1603053435;0.1628498728;0.8371501272;0.1628498728;1
4408;131000000133;-37,71914;-72,23483;160;116;0;3;0;0;113;111;FALSE;observed_2024_program_match;318;0.106918239;0;0.106918239;0.0534591195;0.106918239;0.1603773585;0;0.1603773585;0.1603773585;0.0094339623;0.1603773585;0.1698113208;0.8301886792;0.1698113208;1
4446;131000000233;-37,5844261;-72,53565328;105;31;0;0;0;0;31;22;FALSE;observed_2024_program_match;43;0.0465116279;0;0.0465116279;0.0930232558;0.0465116279;0.1395348837;0;0.1395348837;0.1395348837;0.1395348837;0.1395348837;0.2790697674;0.7209302326;0.2790697674;1
4451;131000000133;-37,50681;-72,6722;200;197;0;30;0;0;167;209;FALSE;observed_2024_program_match;222;0.1891891892;0;0.1891891892;0.1306306306;0.1891891892;0.3198198198;0.009009009;0.3198198198;0.3288288288;0.0045045045;0.3288288288;0.3333333333;0.6666666667;0.3333333333;1
4451;131000000233;-37,502937;-72,675462;70;70;0;11;0;0;59;70;TRUE;"fallback_proxy_no_2024_program_mapping_available;population_kept_from_existing_proxy";70;0.04172820011;0;0.04172820011;0.05796544547;0.04172820011;0.09969364558;0.001745585951;0.09969364558;0.1014392315;0.01888050587;0.1014392315;0.1203197374;0.8796802626;0.1203197374;1
4483;131000000133;-37,27878;-72,71321;342;336;0;52;0;0;284;235;FALSE;observed_2024_program_match;256;0.2109375;0;0.2109375;0.1953125;0.2109375;0.40625;0.00390625;0.40625;0.41015625;0;0.41015625;0.41015625;0.58984375;0.41015625;1
4500;131000000133;-37,26177;-72,72252;35;8;0;0;0;0;8;6;FALSE;observed_2024_program_match;7;0;0;0;0.1428571429;0;0.1428571429;0;0.1428571429;0.1428571429;0.1428571429;0.1428571429;0.2857142857;0.7142857143;0.2857142857;1
4505;131000000133;-37,09672;-72,56539;90;86;0;14;0;0;72;46;FALSE;observed_2024_program_match;70;0.1142857143;0;0.1142857143;0.1714285714;0.1142857143;0.2857142857;0.0142857143;0.2857142857;0.3;0;0.3;0.3;0.7;0.3;1
4507;131000000133;-37,14255;-72,5388;58;20;0;0;0;0;20;18;FALSE;observed_2024_program_match;49;0;0;0;0.0612244898;0;0.0612244898;0;0.0612244898;0.0612244898;0.0204081633;0.0612244898;0.0816326531;0.9183673469;0.0816326531;1
4509;131000000133;-37,197433;-72,622356;40;15;0;0;0;0;15;6;FALSE;observed_2024_program_match;17;0;0;0;0.1176470588;0;0.1176470588;0;0.1176470588;0.1176470588;0.0588235294;0.1176470588;0.1764705882;0.8235294118;0.1764705882;1
4530;131000000133;-37,09725;-72,56202;80;2;0;0;0;0;2;48;FALSE;observed_2024_program_match;102;0.068627451;0;0.068627451;0;0.068627451;0.068627451;0;0.068627451;0.068627451;0.0196078431;0.068627451;0.0882352941;0.9117647059;0.0882352941;1
4531;131000000131;-36,80923;-73,07383;126;53;0;0;0;0;53;63;FALSE;observed_2024_program_match;123;0.0731707317;0;0.0731707317;0.0569105691;0.0731707317;0.1300813008;0;0.1300813008;0.1300813008;0.0569105691;0.1300813008;0.1869918699;0.8130081301;0.1869918699;1
4533;131000000111;-36,83246;-73,04817;175;162;0;27;0;0;135;99;FALSE;observed_2024_program_match;212;0.0566037736;0;0.0566037736;0.1132075472;0.0566037736;0.1698113208;0;0.1698113208;0.1698113208;0;0.1698113208;0.1698113208;0.8301886792;0.1698113208;1
4534;131000000131;-36,82969;-73,04958;315;301;0;48;0;0;253;208;FALSE;observed_2024_program_match;501;0.0518962076;0;0.0518962076;0.0898203593;0.0518962076;0.1417165669;0;0.1417165669;0.1417165669;0;0.1417165669;0.1417165669;0.8582834331;0.1417165669;1
4535;131000000131;-36,82177;-73,00917;225;211;0;34;0;0;177;104;FALSE;observed_2024_program_match;269;0.0371747212;0;0.0371747212;0.1152416357;0.0371747212;0.1524163569;0;0.1524163569;0.1524163569;0;0.1524163569;0.1524163569;0.8475836431;0.1524163569;1
4536;131000000111;-36,82385;-73,05666;180;177;0;27;0;0;150;76;FALSE;observed_2024_program_match;167;0.0119760479;0;0.0119760479;0.1556886228;0.0119760479;0.1676646707;0;0.1676646707;0.1676646707;0;0.1676646707;0.1676646707;0.8323353293;0.1676646707;1
4553;131000000111;-36,83021;-73,05091;180;170;0;27;0;0;143;53;FALSE;observed_2024_program_match;170;0.0176470588;0;0.0176470588;0.1470588235;0.0176470588;0.1647058824;0;0.1647058824;0.1647058824;0;0.1647058824;0.1647058824;0.8352941176;0.1647058824;1
4555;131000000121;-36,83155;-73,04689;120;93;0;2;0;0;91;52;FALSE;observed_2024_program_match;132;0.0303030303;0;0.0303030303;0.0984848485;0.0303030303;0.1287878788;0;0.1287878788;0.1287878788;0;0.1287878788;0.1287878788;0.8712121212;0.1287878788;1
4557;131000000133;-36,8318702;-73,0517283;105;99;0;16;0;0;83;85;FALSE;observed_2024_program_match;266;0.0338345865;0;0.0338345865;0.0526315789;0.0338345865;0.0864661654;0;0.0864661654;0.0864661654;0.0037593985;0.0864661654;0.0902255639;0.9097744361;0.0902255639;1
4559;131000000131;-36,81192;-73,07769;40;37;0;6;0;0;31;9;FALSE;observed_2024_program_match;23;0.0869565217;0;0.0869565217;0.2173913043;0.0869565217;0.3043478261;0;0.3043478261;0.3043478261;0;0.3043478261;0.3043478261;0.6956521739;0.3043478261;1
4560;131000000133;-36,923178;-73,030341;105;91;0;5;0;0;86;8;FALSE;observed_2024_program_match;29;0.0344827586;0;0.0344827586;0.4482758621;0.0344827586;0.4827586207;0;0.4827586207;0.4827586207;0;0.4827586207;0.4827586207;0.5172413793;0.4827586207;1
